date,year,month,month_name,quarter,season,date_key
2014-02-10,2014,2,February,1,Summer,5155
2014-02-11,2014,2,February,1,Summer,5156
2014-02-12,2014,2,February,1,Summer,5157
2014-02-13,2014,2,February,1,Summer,5158
2014-02-14,2014,2,February,1,Summer,5159
2014-02-15,2014,2,February,1,Summer,5160
2014-02-16,2014,2,February,1,Summer,5161
2014-02-17,2014,2,February,1,Summer,5162
2014-02-18,2014,2,February,1,Summer,5163
2014-02-19,2014,2,February,1,Summer,5164
2014-02-20,2014,2,February,1,Summer,5165
2014-02-21,2014,2,February,1,Summer,5166
2014-02-22,2014,2,February,1,Summer,5167
2014-02-23,2014,2,February,1,Summer,5168
2014-02-24,2014,2,February,1,Summer,5169
2014-02-25,2014,2,February,1,Summer,5170
2014-02-26,2014,2,February,1,Summer,5171
2014-02-27,2014,2,February,1,Summer,5172
2014-02-28,2014,2,February,1,Summer,5173
2014-03-01,2014,3,March,1,Autumn,5174
2014-03-02,2014,3,March,1,Autumn,5175
2014-03-03,2014,3,March,1,Autumn,5176
2014-03-04,2014,3,March,1,Autumn,5177
2014-03-05,2014,3,March,1,Autumn,5178
2014-03-06,2014,3,March,1,Autumn,5179
2014-03-07,2014,3,March,1,Autumn,5180
2014-03-08,2014,3,March,1,Autumn,5181
2014-03-09,2014,3,March,1,Autumn,5182
2014-03-10,2014,3,March,1,Autumn,5183
2014-03-11,2014,3,March,1,Autumn,5184
2014-03-12,2014,3,March,1,Autumn,5185
2014-03-13,2014,3,March,1,Autumn,5186
2014-03-14,2014,3,March,1,Autumn,5187
2014-03-15,2014,3,March,1,Autumn,5188
2014-03-16,2014,3,March,1,Autumn,5189
2014-03-17,2014,3,March,1,Autumn,5190
2014-03-18,2014,3,March,1,Autumn,5191
2014-03-19,2014,3,March,1,Autumn,5192
2014-03-20,2014,3,March,1,Autumn,5193
2014-03-21,2014,3,March,1,Autumn,5194
2014-03-22,2014,3,March,1,Autumn,5195
2014-03-23,2014,3,March,1,Autumn,5196
2014-03-24,2014,3,March,1,Autumn,5197
2014-03-25,2014,3,March,1,Autumn,5198
2014-03-26,2014,3,March,1,Autumn,5199
2014-03-27,2014,3,March,1,Autumn,5200
2014-03-28,2014,3,March,1,Autumn,5201
2014-03-29,2014,3,March,1,Autumn,5202
2014-03-30,2014,3,March,1,Autumn,5203
2014-03-31,2014,3,March,1,Autumn,5204
2014-04-01,2014,4,April,2,Autumn,5205
2014-04-02,2014,4,April,2,Autumn,5206
2014-04-03,2014,4,April,2,Autumn,5207
2014-04-04,2014,4,April,2,Autumn,5208
2014-04-05,2014,4,April,2,Autumn,5209
2014-04-06,2014,4,April,2,Autumn,5210
2014-04-07,2014,4,April,2,Autumn,5211
2014-04-08,2014,4,April,2,Autumn,5212
2014-04-09,2014,4,April,2,Autumn,5213
2014-04-10,2014,4,April,2,Autumn,5214
2014-04-11,2014,4,April,2,Autumn,5215
2014-04-12,2014,4,April,2,Autumn,5216
2014-04-13,2014,4,April,2,Autumn,5217
2014-04-14,2014,4,April,2,Autumn,5218
2014-04-15,2014,4,April,2,Autumn,5219
2014-04-16,2014,4,April,2,Autumn,5220
2014-04-17,2014,4,April,2,Autumn,5221
2014-04-18,2014,4,April,2,Autumn,5222
2014-04-19,2014,4,April,2,Autumn,5223
2014-04-20,2014,4,April,2,Autumn,5224
2014-04-21,2014,4,April,2,Autumn,5225
2014-04-22,2014,4,April,2,Autumn,5226
2014-04-23,2014,4,April,2,Autumn,5227
2014-04-24,2014,4,April,2,Autumn,5228
2014-04-25,2014,4,April,2,Autumn,5229
2014-04-26,2014,4,April,2,Autumn,5230
2014-04-27,2014,4,April,2,Autumn,5231
2014-04-28,2014,4,April,2,Autumn,5232
2014-04-29,2014,4,April,2,Autumn,5233
2014-04-30,2014,4,April,2,Autumn,5234
2014-05-01,2014,5,May,2,Autumn,5235
2014-05-02,2014,5,May,2,Autumn,5236
2014-05-03,2014,5,May,2,Autumn,5237
2014-05-04,2014,5,May,2,Autumn,5238
2014-05-05,2014,5,May,2,Autumn,5239
2014-05-06,2014,5,May,2,Autumn,5240
2014-05-07,2014,5,May,2,Autumn,5241
2014-05-08,2014,5,May,2,Autumn,5242
2014-05-09,2014,5,May,2,Autumn,5243
2014-05-10,2014,5,May,2,Autumn,5244
2014-05-11,2014,5,May,2,Autumn,5245
2014-05-12,2014,5,May,2,Autumn,5246
2014-05-13,2014,5,May,2,Autumn,5247
2014-05-14,2014,5,May,2,Autumn,5248
2014-05-15,2014,5,May,2,Autumn,5249
2014-05-16,2014,5,May,2,Autumn,5250
2014-05-17,2014,5,May,2,Autumn,5251
2014-05-18,2014,5,May,2,Autumn,5252
2014-05-19,2014,5,May,2,Autumn,5253
2014-05-20,2014,5,May,2,Autumn,5254
2014-05-21,2014,5,May,2,Autumn,5255
2014-05-22,2014,5,May,2,Autumn,5256
2014-05-23,2014,5,May,2,Autumn,5257
2014-05-24,2014,5,May,2,Autumn,5258
2014-05-25,2014,5,May,2,Autumn,5259
2014-05-26,2014,5,May,2,Autumn,5260
2014-05-27,2014,5,May,2,Autumn,5261
2014-05-28,2014,5,May,2,Autumn,5262
2014-05-29,2014,5,May,2,Autumn,5263
2014-05-30,2014,5,May,2,Autumn,5264
2014-05-31,2014,5,May,2,Autumn,5265
2014-06-01,2014,6,June,2,Winter,5266
2014-06-02,2014,6,June,2,Winter,5267
2014-06-03,2014,6,June,2,Winter,5268
2014-06-04,2014,6,June,2,Winter,5269
2014-06-05,2014,6,June,2,Winter,5270
2014-06-06,2014,6,June,2,Winter,5271
2014-06-07,2014,6,June,2,Winter,5272
2014-06-08,2014,6,June,2,Winter,5273
2014-06-09,2014,6,June,2,Winter,5274
2014-06-10,2014,6,June,2,Winter,5275
2014-06-11,2014,6,June,2,Winter,5276
2014-06-12,2014,6,June,2,Winter,5277
2014-06-13,2014,6,June,2,Winter,5278
2014-06-14,2014,6,June,2,Winter,5279
2014-06-15,2014,6,June,2,Winter,5280
2014-06-16,2014,6,June,2,Winter,5281
2014-06-17,2014,6,June,2,Winter,5282
2014-06-18,2014,6,June,2,Winter,5283
2014-06-19,2014,6,June,2,Winter,5284
2014-06-20,2014,6,June,2,Winter,5285
2014-06-21,2014,6,June,2,Winter,5286
2014-06-22,2014,6,June,2,Winter,5287
2014-06-23,2014,6,June,2,Winter,5288
2014-06-24,2014,6,June,2,Winter,5289
2014-06-25,2014,6,June,2,Winter,5290
2014-06-26,2014,6,June,2,Winter,5291
2014-06-27,2014,6,June,2,Winter,5292
2014-06-28,2014,6,June,2,Winter,5293
2014-06-29,2014,6,June,2,Winter,5294
2014-06-30,2014,6,June,2,Winter,5295
2014-07-01,2014,7,July,3,Winter,5296
2014-07-02,2014,7,July,3,Winter,5297
2014-07-03,2014,7,July,3,Winter,5298
2014-07-04,2014,7,July,3,Winter,5299
2014-07-05,2014,7,July,3,Winter,5300
2014-07-06,2014,7,July,3,Winter,5301
2014-07-07,2014,7,July,3,Winter,5302
2014-07-08,2014,7,July,3,Winter,5303
2014-07-09,2014,7,July,3,Winter,5304
2014-07-10,2014,7,July,3,Winter,5305
2014-07-11,2014,7,July,3,Winter,5306
2014-07-12,2014,7,July,3,Winter,5307
2014-07-13,2014,7,July,3,Winter,5308
2014-07-14,2014,7,July,3,Winter,5309
2014-07-15,2014,7,July,3,Winter,5310
2014-07-16,2014,7,July,3,Winter,5311
2014-07-17,2014,7,July,3,Winter,5312
2014-07-18,2014,7,July,3,Winter,5313
2014-07-19,2014,7,July,3,Winter,5314
2014-07-20,2014,7,July,3,Winter,5315
2014-07-21,2014,7,July,3,Winter,5316
2014-07-22,2014,7,July,3,Winter,5317
2014-07-23,2014,7,July,3,Winter,5318
2014-07-24,2014,7,July,3,Winter,5319
2014-07-25,2014,7,July,3,Winter,5320
2014-07-26,2014,7,July,3,Winter,5321
2014-07-27,2014,7,July,3,Winter,5322
2014-07-28,2014,7,July,3,Winter,5323
2014-07-29,2014,7,July,3,Winter,5324
2014-07-30,2014,7,July,3,Winter,5325
2014-07-31,2014,7,July,3,Winter,5326
2014-08-01,2014,8,August,3,Winter,5327
2014-08-02,2014,8,August,3,Winter,5328
2014-08-03,2014,8,August,3,Winter,5329
2014-08-04,2014,8,August,3,Winter,5330
2014-08-05,2014,8,August,3,Winter,5331
2014-08-06,2014,8,August,3,Winter,5332
2014-08-07,2014,8,August,3,Winter,5333
2014-08-08,2014,8,August,3,Winter,5334
2014-08-09,2014,8,August,3,Winter,5335
2014-08-10,2014,8,August,3,Winter,5336
2014-08-11,2014,8,August,3,Winter,5337
2014-08-12,2014,8,August,3,Winter,5338
2014-08-13,2014,8,August,3,Winter,5339
2014-08-14,2014,8,August,3,Winter,5340
2014-08-15,2014,8,August,3,Winter,5341
2014-08-16,2014,8,August,3,Winter,5342
2014-08-17,2014,8,August,3,Winter,5343
2014-08-18,2014,8,August,3,Winter,5344
2014-08-19,2014,8,August,3,Winter,5345
2014-08-20,2014,8,August,3,Winter,5346
2014-08-21,2014,8,August,3,Winter,5347
2014-08-22,2014,8,August,3,Winter,5348
2014-08-23,2014,8,August,3,Winter,5349
2014-08-24,2014,8,August,3,Winter,5350
2014-08-25,2014,8,August,3,Winter,5351
2014-08-26,2014,8,August,3,Winter,5352
2014-08-27,2014,8,August,3,Winter,5353
2014-08-28,2014,8,August,3,Winter,5354
2014-08-29,2014,8,August,3,Winter,5355
2014-08-30,2014,8,August,3,Winter,5356
2014-08-31,2014,8,August,3,Winter,5357
2014-09-01,2014,9,September,3,Spring,5358
2014-09-02,2014,9,September,3,Spring,5359
2014-09-03,2014,9,September,3,Spring,5360
2014-09-04,2014,9,September,3,Spring,5361
2014-09-05,2014,9,September,3,Spring,5362
2014-09-06,2014,9,September,3,Spring,5363
2014-09-07,2014,9,September,3,Spring,5364
2014-09-08,2014,9,September,3,Spring,5365
2014-09-09,2014,9,September,3,Spring,5366
2014-09-10,2014,9,September,3,Spring,5367
2014-09-11,2014,9,September,3,Spring,5368
2014-09-12,2014,9,September,3,Spring,5369
2014-09-13,2014,9,September,3,Spring,5370
2014-09-14,2014,9,September,3,Spring,5371
2014-09-15,2014,9,September,3,Spring,5372
2014-09-16,2014,9,September,3,Spring,5373
2014-09-17,2014,9,September,3,Spring,5374
2014-09-18,2014,9,September,3,Spring,5375
2014-09-19,2014,9,September,3,Spring,5376
2014-09-20,2014,9,September,3,Spring,5377
2014-09-21,2014,9,September,3,Spring,5378
2014-09-22,2014,9,September,3,Spring,5379
2014-09-23,2014,9,September,3,Spring,5380
2014-09-24,2014,9,September,3,Spring,5381
2014-09-25,2014,9,September,3,Spring,5382
2014-09-26,2014,9,September,3,Spring,5383
2014-09-27,2014,9,September,3,Spring,5384
2014-09-28,2014,9,September,3,Spring,5385
2014-09-29,2014,9,September,3,Spring,5386
2014-09-30,2014,9,September,3,Spring,5387
2014-10-01,2014,10,October,4,Spring,5388
2014-10-02,2014,10,October,4,Spring,5389
2014-10-03,2014,10,October,4,Spring,5390
2014-10-04,2014,10,October,4,Spring,5391
2014-10-05,2014,10,October,4,Spring,5392
2014-10-06,2014,10,October,4,Spring,5393
2014-10-07,2014,10,October,4,Spring,5394
2014-10-08,2014,10,October,4,Spring,5395
2014-10-09,2014,10,October,4,Spring,5396
2014-10-10,2014,10,October,4,Spring,5397
2014-10-11,2014,10,October,4,Spring,5398
2014-10-12,2014,10,October,4,Spring,5399
2014-10-13,2014,10,October,4,Spring,5400
2014-10-14,2014,10,October,4,Spring,5401
2014-10-15,2014,10,October,4,Spring,5402
2014-10-16,2014,10,October,4,Spring,5403
2014-10-17,2014,10,October,4,Spring,5404
2014-10-18,2014,10,October,4,Spring,5405
2014-10-19,2014,10,October,4,Spring,5406
2014-10-20,2014,10,October,4,Spring,5407
2014-10-21,2014,10,October,4,Spring,5408
2014-10-22,2014,10,October,4,Spring,5409
2014-10-23,2014,10,October,4,Spring,5410
2014-10-24,2014,10,October,4,Spring,5411
2014-10-25,2014,10,October,4,Spring,5412
2014-10-26,2014,10,October,4,Spring,5413
2014-10-27,2014,10,October,4,Spring,5414
2014-10-28,2014,10,October,4,Spring,5415
2014-10-29,2014,10,October,4,Spring,5416
2014-10-30,2014,10,October,4,Spring,5417
2014-10-31,2014,10,October,4,Spring,5418
2014-11-01,2014,11,November,4,Spring,5419
2014-11-02,2014,11,November,4,Spring,5420
2014-11-03,2014,11,November,4,Spring,5421
2014-11-04,2014,11,November,4,Spring,5422
2014-11-05,2014,11,November,4,Spring,5423
2014-11-06,2014,11,November,4,Spring,5424
2014-11-07,2014,11,November,4,Spring,5425
2014-11-08,2014,11,November,4,Spring,5426
2014-11-09,2014,11,November,4,Spring,5427
2014-11-10,2014,11,November,4,Spring,5428
2014-11-11,2014,11,November,4,Spring,5429
2014-11-12,2014,11,November,4,Spring,5430
2014-11-13,2014,11,November,4,Spring,5431
2014-11-14,2014,11,November,4,Spring,5432
2014-11-15,2014,11,November,4,Spring,5433
2014-11-16,2014,11,November,4,Spring,5434
2014-11-17,2014,11,November,4,Spring,5435
2014-11-18,2014,11,November,4,Spring,5436
2014-11-19,2014,11,November,4,Spring,5437
2014-11-20,2014,11,November,4,Spring,5438
2014-11-21,2014,11,November,4,Spring,5439
2014-11-22,2014,11,November,4,Spring,5440
2014-11-23,2014,11,November,4,Spring,5441
2014-11-24,2014,11,November,4,Spring,5442
2014-11-25,2014,11,November,4,Spring,5443
2014-11-26,2014,11,November,4,Spring,5444
2014-11-27,2014,11,November,4,Spring,5445
2014-11-28,2014,11,November,4,Spring,5446
2014-11-29,2014,11,November,4,Spring,5447
2014-11-30,2014,11,November,4,Spring,5448
2014-12-01,2014,12,December,4,Summer,5449
2014-12-02,2014,12,December,4,Summer,5450
2014-12-03,2014,12,December,4,Summer,5451
2014-12-04,2014,12,December,4,Summer,5452
2014-12-05,2014,12,December,4,Summer,5453
2014-12-06,2014,12,December,4,Summer,5454
2014-12-07,2014,12,December,4,Summer,5455
2014-12-08,2014,12,December,4,Summer,5456
2014-12-09,2014,12,December,4,Summer,5457
2014-12-10,2014,12,December,4,Summer,5458
2014-12-11,2014,12,December,4,Summer,5459
2014-12-12,2014,12,December,4,Summer,5460
2014-12-13,2014,12,December,4,Summer,5461
2014-12-14,2014,12,December,4,Summer,5462
2014-12-15,2014,12,December,4,Summer,5463
2014-12-16,2014,12,December,4,Summer,5464
2014-12-17,2014,12,December,4,Summer,5465
2014-12-18,2014,12,December,4,Summer,5466
2014-12-19,2014,12,December,4,Summer,5467
2014-12-20,2014,12,December,4,Summer,5468
2014-12-21,2014,12,December,4,Summer,5469
2014-12-22,2014,12,December,4,Summer,5470
2014-12-23,2014,12,December,4,Summer,5471
2014-12-24,2014,12,December,4,Summer,5472
2014-12-25,2014,12,December,4,Summer,5473
2014-12-26,2014,12,December,4,Summer,5474
2014-12-27,2014,12,December,4,Summer,5475
2014-12-28,2014,12,December,4,Summer,5476
2014-12-29,2014,12,December,4,Summer,5477
2014-12-30,2014,12,December,4,Summer,5478
2014-12-31,2014,12,December,4,Summer,5479
2015-01-01,2015,1,January,1,Summer,5480
2015-01-02,2015,1,January,1,Summer,5481
2015-01-03,2015,1,January,1,Summer,5482
2015-01-04,2015,1,January,1,Summer,5483
2015-01-05,2015,1,January,1,Summer,5484
2015-01-06,2015,1,January,1,Summer,5485
2015-01-07,2015,1,January,1,Summer,5486
2015-01-08,2015,1,January,1,Summer,5487
2015-01-09,2015,1,January,1,Summer,5488
2015-01-10,2015,1,January,1,Summer,5489
2015-01-11,2015,1,January,1,Summer,5490
2015-01-12,2015,1,January,1,Summer,5491
2015-01-13,2015,1,January,1,Summer,5492
2015-01-14,2015,1,January,1,Summer,5493
2015-01-15,2015,1,January,1,Summer,5494
2015-01-16,2015,1,January,1,Summer,5495
2015-01-17,2015,1,January,1,Summer,5496
2015-01-18,2015,1,January,1,Summer,5497
2015-01-19,2015,1,January,1,Summer,5498
2015-01-20,2015,1,January,1,Summer,5499
2015-01-21,2015,1,January,1,Summer,5500
2015-01-22,2015,1,January,1,Summer,5501
2015-01-23,2015,1,January,1,Summer,5502
2015-01-24,2015,1,January,1,Summer,5503
2015-01-25,2015,1,January,1,Summer,5504
2015-01-26,2015,1,January,1,Summer,5505
2015-01-27,2015,1,January,1,Summer,5506
2015-01-28,2015,1,January,1,Summer,5507
2015-01-29,2015,1,January,1,Summer,5508
2015-01-30,2015,1,January,1,Summer,5509
2015-01-31,2015,1,January,1,Summer,5510
2015-02-01,2015,2,February,1,Summer,5511
2015-02-02,2015,2,February,1,Summer,5512
2015-02-03,2015,2,February,1,Summer,5513
2015-02-04,2015,2,February,1,Summer,5514
2015-02-05,2015,2,February,1,Summer,5515
2015-02-06,2015,2,February,1,Summer,5516
2015-02-07,2015,2,February,1,Summer,5517
2015-02-08,2015,2,February,1,Summer,5518
2015-02-09,2015,2,February,1,Summer,5519
2015-02-10,2015,2,February,1,Summer,5520
2015-02-11,2015,2,February,1,Summer,5521
2015-02-12,2015,2,February,1,Summer,5522
2015-02-13,2015,2,February,1,Summer,5523
2015-02-14,2015,2,February,1,Summer,5524
2015-02-15,2015,2,February,1,Summer,5525
2015-02-16,2015,2,February,1,Summer,5526
2015-02-17,2015,2,February,1,Summer,5527
2015-02-18,2015,2,February,1,Summer,5528
2015-02-19,2015,2,February,1,Summer,5529
2015-02-20,2015,2,February,1,Summer,5530
2015-02-21,2015,2,February,1,Summer,5531
2015-02-22,2015,2,February,1,Summer,5532
2015-02-23,2015,2,February,1,Summer,5533
2015-02-24,2015,2,February,1,Summer,5534
2015-02-25,2015,2,February,1,Summer,5535
2015-02-26,2015,2,February,1,Summer,5536
2015-02-27,2015,2,February,1,Summer,5537
2015-02-28,2015,2,February,1,Summer,5538
2015-03-01,2015,3,March,1,Autumn,5539
2015-03-02,2015,3,March,1,Autumn,5540
2015-03-03,2015,3,March,1,Autumn,5541
2015-03-04,2015,3,March,1,Autumn,5542
2015-03-05,2015,3,March,1,Autumn,5543
2015-03-06,2015,3,March,1,Autumn,5544
2015-03-07,2015,3,March,1,Autumn,5545
2015-03-08,2015,3,March,1,Autumn,5546
2015-03-09,2015,3,March,1,Autumn,5547
2015-03-10,2015,3,March,1,Autumn,5548
2015-03-11,2015,3,March,1,Autumn,5549
2015-03-12,2015,3,March,1,Autumn,5550
2015-03-13,2015,3,March,1,Autumn,5551
2015-03-14,2015,3,March,1,Autumn,5552
2015-03-15,2015,3,March,1,Autumn,5553
2015-03-16,2015,3,March,1,Autumn,5554
2015-03-17,2015,3,March,1,Autumn,5555
2015-03-18,2015,3,March,1,Autumn,5556
2015-03-19,2015,3,March,1,Autumn,5557
2015-03-20,2015,3,March,1,Autumn,5558
2015-03-21,2015,3,March,1,Autumn,5559
2015-03-22,2015,3,March,1,Autumn,5560
2015-03-23,2015,3,March,1,Autumn,5561
2015-03-24,2015,3,March,1,Autumn,5562
2015-03-25,2015,3,March,1,Autumn,5563
2015-03-26,2015,3,March,1,Autumn,5564
2015-03-27,2015,3,March,1,Autumn,5565
2015-03-28,2015,3,March,1,Autumn,5566
2015-03-29,2015,3,March,1,Autumn,5567
2015-03-30,2015,3,March,1,Autumn,5568
2015-03-31,2015,3,March,1,Autumn,5569
2015-04-01,2015,4,April,2,Autumn,5570
2015-04-02,2015,4,April,2,Autumn,5571
2015-04-03,2015,4,April,2,Autumn,5572
2015-04-04,2015,4,April,2,Autumn,5573
2015-04-05,2015,4,April,2,Autumn,5574
2015-04-06,2015,4,April,2,Autumn,5575
2015-04-07,2015,4,April,2,Autumn,5576
2015-04-08,2015,4,April,2,Autumn,5577
2015-04-09,2015,4,April,2,Autumn,5578
2015-04-10,2015,4,April,2,Autumn,5579
2015-04-11,2015,4,April,2,Autumn,5580
2015-04-12,2015,4,April,2,Autumn,5581
2015-04-13,2015,4,April,2,Autumn,5582
2015-04-14,2015,4,April,2,Autumn,5583
2015-04-15,2015,4,April,2,Autumn,5584
2015-04-16,2015,4,April,2,Autumn,5585
2015-04-17,2015,4,April,2,Autumn,5586
2015-04-18,2015,4,April,2,Autumn,5587
2015-04-19,2015,4,April,2,Autumn,5588
2015-04-20,2015,4,April,2,Autumn,5589
2015-04-21,2015,4,April,2,Autumn,5590
2015-04-22,2015,4,April,2,Autumn,5591
2015-04-23,2015,4,April,2,Autumn,5592
2015-04-24,2015,4,April,2,Autumn,5593
2015-04-25,2015,4,April,2,Autumn,5594
2015-04-26,2015,4,April,2,Autumn,5595
2015-04-27,2015,4,April,2,Autumn,5596
2015-04-28,2015,4,April,2,Autumn,5597
2015-04-29,2015,4,April,2,Autumn,5598
2015-04-30,2015,4,April,2,Autumn,5599
2015-05-01,2015,5,May,2,Autumn,5600
2015-05-02,2015,5,May,2,Autumn,5601
2015-05-03,2015,5,May,2,Autumn,5602
2015-05-04,2015,5,May,2,Autumn,5603
2015-05-05,2015,5,May,2,Autumn,5604
2015-05-06,2015,5,May,2,Autumn,5605
2015-05-07,2015,5,May,2,Autumn,5606
2015-05-08,2015,5,May,2,Autumn,5607
2015-05-09,2015,5,May,2,Autumn,5608
2015-05-10,2015,5,May,2,Autumn,5609
2015-05-11,2015,5,May,2,Autumn,5610
2015-05-12,2015,5,May,2,Autumn,5611
2015-05-13,2015,5,May,2,Autumn,5612
2015-05-14,2015,5,May,2,Autumn,5613
2015-05-15,2015,5,May,2,Autumn,5614
2015-05-16,2015,5,May,2,Autumn,5615
2015-05-17,2015,5,May,2,Autumn,5616
2015-05-18,2015,5,May,2,Autumn,5617
2015-05-19,2015,5,May,2,Autumn,5618
2015-05-20,2015,5,May,2,Autumn,5619
2015-05-21,2015,5,May,2,Autumn,5620
2015-05-22,2015,5,May,2,Autumn,5621
2015-05-23,2015,5,May,2,Autumn,5622
2015-05-24,2015,5,May,2,Autumn,5623
2015-05-25,2015,5,May,2,Autumn,5624
2015-05-26,2015,5,May,2,Autumn,5625
2015-05-27,2015,5,May,2,Autumn,5626
2015-05-28,2015,5,May,2,Autumn,5627
2015-05-29,2015,5,May,2,Autumn,5628
2015-05-30,2015,5,May,2,Autumn,5629
2015-05-31,2015,5,May,2,Autumn,5630
2015-06-01,2015,6,June,2,Winter,5631
2015-06-02,2015,6,June,2,Winter,5632
2015-06-03,2015,6,June,2,Winter,5633
2015-06-04,2015,6,June,2,Winter,5634
2015-06-05,2015,6,June,2,Winter,5635
2015-06-06,2015,6,June,2,Winter,5636
2015-06-07,2015,6,June,2,Winter,5637
2015-06-08,2015,6,June,2,Winter,5638
2015-06-09,2015,6,June,2,Winter,5639
2015-06-10,2015,6,June,2,Winter,5640
2015-06-11,2015,6,June,2,Winter,5641
2015-06-12,2015,6,June,2,Winter,5642
2015-06-13,2015,6,June,2,Winter,5643
2015-06-14,2015,6,June,2,Winter,5644
2015-06-15,2015,6,June,2,Winter,5645
2015-06-16,2015,6,June,2,Winter,5646
2015-06-17,2015,6,June,2,Winter,5647
2015-06-18,2015,6,June,2,Winter,5648
2015-06-19,2015,6,June,2,Winter,5649
2015-06-20,2015,6,June,2,Winter,5650
2015-06-21,2015,6,June,2,Winter,5651
2015-06-22,2015,6,June,2,Winter,5652
2015-06-23,2015,6,June,2,Winter,5653
2015-06-24,2015,6,June,2,Winter,5654
2015-06-25,2015,6,June,2,Winter,5655
2015-06-26,2015,6,June,2,Winter,5656
2015-06-27,2015,6,June,2,Winter,5657
2015-06-28,2015,6,June,2,Winter,5658
2015-06-29,2015,6,June,2,Winter,5659
2015-06-30,2015,6,June,2,Winter,5660
2015-07-01,2015,7,July,3,Winter,5661
2015-07-02,2015,7,July,3,Winter,5662
2015-07-03,2015,7,July,3,Winter,5663
2015-07-04,2015,7,July,3,Winter,5664
2015-07-05,2015,7,July,3,Winter,5665
2015-07-06,2015,7,July,3,Winter,5666
2015-07-07,2015,7,July,3,Winter,5667
2015-07-08,2015,7,July,3,Winter,5668
2015-07-09,2015,7,July,3,Winter,5669
2015-07-10,2015,7,July,3,Winter,5670
2015-07-11,2015,7,July,3,Winter,5671
2015-07-12,2015,7,July,3,Winter,5672
2015-07-13,2015,7,July,3,Winter,5673
2015-07-14,2015,7,July,3,Winter,5674
2015-07-15,2015,7,July,3,Winter,5675
2015-07-16,2015,7,July,3,Winter,5676
2015-07-17,2015,7,July,3,Winter,5677
2015-07-18,2015,7,July,3,Winter,5678
2015-07-19,2015,7,July,3,Winter,5679
2015-07-20,2015,7,July,3,Winter,5680
2015-07-21,2015,7,July,3,Winter,5681
2015-07-22,2015,7,July,3,Winter,5682
2015-07-23,2015,7,July,3,Winter,5683
2015-07-24,2015,7,July,3,Winter,5684
2015-07-25,2015,7,July,3,Winter,5685
2015-07-26,2015,7,July,3,Winter,5686
2015-07-27,2015,7,July,3,Winter,5687
2015-07-28,2015,7,July,3,Winter,5688
2015-07-29,2015,7,July,3,Winter,5689
2015-07-30,2015,7,July,3,Winter,5690
2015-07-31,2015,7,July,3,Winter,5691
2015-08-01,2015,8,August,3,Winter,5692
2015-08-02,2015,8,August,3,Winter,5693
2015-08-03,2015,8,August,3,Winter,5694
2015-08-04,2015,8,August,3,Winter,5695
2015-08-05,2015,8,August,3,Winter,5696
2015-08-06,2015,8,August,3,Winter,5697
2015-08-07,2015,8,August,3,Winter,5698
2015-08-08,2015,8,August,3,Winter,5699
2015-08-09,2015,8,August,3,Winter,5700
2015-08-10,2015,8,August,3,Winter,5701
2015-08-11,2015,8,August,3,Winter,5702
2015-08-12,2015,8,August,3,Winter,5703
2015-08-13,2015,8,August,3,Winter,5704
2015-08-14,2015,8,August,3,Winter,5705
2015-08-15,2015,8,August,3,Winter,5706
2015-08-16,2015,8,August,3,Winter,5707
2015-08-17,2015,8,August,3,Winter,5708
2015-08-18,2015,8,August,3,Winter,5709
2015-08-19,2015,8,August,3,Winter,5710
2015-08-20,2015,8,August,3,Winter,5711
2015-08-21,2015,8,August,3,Winter,5712
2015-08-22,2015,8,August,3,Winter,5713
2015-08-23,2015,8,August,3,Winter,5714
2015-08-24,2015,8,August,3,Winter,5715
2015-08-25,2015,8,August,3,Winter,5716
2015-08-26,2015,8,August,3,Winter,5717
2015-08-27,2015,8,August,3,Winter,5718
2015-08-28,2015,8,August,3,Winter,5719
2015-08-29,2015,8,August,3,Winter,5720
2015-08-30,2015,8,August,3,Winter,5721
2015-08-31,2015,8,August,3,Winter,5722
2015-09-01,2015,9,September,3,Spring,5723
2015-09-02,2015,9,September,3,Spring,5724
2015-09-03,2015,9,September,3,Spring,5725
2015-09-04,2015,9,September,3,Spring,5726
2015-09-05,2015,9,September,3,Spring,5727
2015-09-06,2015,9,September,3,Spring,5728
2015-09-07,2015,9,September,3,Spring,5729
2015-09-08,2015,9,September,3,Spring,5730
2015-09-09,2015,9,September,3,Spring,5731
2015-09-10,2015,9,September,3,Spring,5732
2015-09-11,2015,9,September,3,Spring,5733
2015-09-12,2015,9,September,3,Spring,5734
2015-09-13,2015,9,September,3,Spring,5735
2015-09-14,2015,9,September,3,Spring,5736
2015-09-15,2015,9,September,3,Spring,5737
2015-09-16,2015,9,September,3,Spring,5738
2015-09-17,2015,9,September,3,Spring,5739
2015-09-18,2015,9,September,3,Spring,5740
2015-09-19,2015,9,September,3,Spring,5741
2015-09-20,2015,9,September,3,Spring,5742
2015-09-21,2015,9,September,3,Spring,5743
2015-09-22,2015,9,September,3,Spring,5744
2015-09-23,2015,9,September,3,Spring,5745
2015-09-24,2015,9,September,3,Spring,5746
2015-09-25,2015,9,September,3,Spring,5747
2015-09-26,2015,9,September,3,Spring,5748
2015-09-27,2015,9,September,3,Spring,5749
2015-09-28,2015,9,September,3,Spring,5750
2015-09-29,2015,9,September,3,Spring,5751
2015-09-30,2015,9,September,3,Spring,5752
2015-10-01,2015,10,October,4,Spring,5753
